TSC22D3	FTL	0
KLF6	RPS15A	0
KLF6	HSPA1B	0
NFKBIA	FTL	0
FOS	RPL23A	0
TSC22D3	RPS12	0
NFKBIA	RPL13A	0
KLF6	CYBA	0
JUNB	CALM1	0
TSC22D3	CIRBP	0
KLF2	RPL18	0
KLF2	GPR183	0
KLF6	RPL31	0
KLF6	RPL13	0
CREM	RPS15A	0
TSC22D3	TMSB4X	0
TSC22D3	MALAT1	0
JUNB	FTL	0
EGR1	RPS15	0
KLF2	RPL11	0
IRF1	BTG1	0
TSC22D3	N4BP2L2	0
KLF6	RPS25	0
TSC22D3	HERPUD1	0
FOSB	B2M	0
FOSB	FTH1	0
FOS	FTL	0
FOS	MALAT1	0
KLF6	RPL6	0
FOS	RPS27	0
IRF1	RPL27	0
KLF6	MALAT1	0
TSC22D3	CD69	0
TSC22D3	RPL26	0
KLF6	FTL	0
JUNB	SERF2	0
FOS	RPL21	0
NFKBIA	MALAT1	0
NFKBIA	GPR183	0
CREM	PTMA	1
EGR1	RPL7	0
IRF1	HSP90AA1	0
NFKBIA	RPS18	0
FOS	RPL35A	0
EGR1	SMIM14	0
EGR1	RPL22	0
KLF6	EEF1B2	0
TSC22D3	RPS14	0
FOSB	UBC	0
TSC22D3	RPS4X	0
FOS	RPS15A	0
JUNB	RPL27A	0
KLF6	HLA-DRA	0
KLF2	YWHAZ	0
JUNB	SRP14	0
CREM	MALAT1	0
NFKBIA	RPS16	0
FOSB	PTMA	0
CREM	RPS24	0
FOSB	RGS1	0
TSC22D3	CYCS	0
IRF1	MALAT1	0
TSC22D3	RPS8	0
NFKBIA	RPS25	0
EGR1	RPL36AL	0
FOS	RPS13	0
CREM	RPS19	0
CREM	RPS15	0
CREM	RPL13	0
TSC22D3	RPL37	0
JUNB	EEF1B2	0
KLF2	FTL	0
FOS	SRGN	0
KLF6	GPR183	0
CREM	RPLP0	0
KLF6	CLIC1	0
TSC22D3	COX7C	0
FOS	RPLP2	0
NFKBIA	OAZ1	0
FOS	RPL9	0
JUNB	EEF2	0
FOSB	RPL13	0
TSC22D3	RPL39	0
NFKBIA	RPL18	0
CREM	RPL39	0
TSC22D3	ZFP36	0
EGR1	PABPC1	0
CREM	CD53	0
KLF6	EEF1A1	0
TSC22D3	CD74	0
NFKBIA	SRGN	0
FOSB	HLA-DQA1	0
EGR1	TOMM7	0
EGR1	UBB	0
IRF1	NPM1	0
FOS	RPL11	0
JUNB	HSP90AA1	0
CREM	HLA-DRB1	0
IRF1	HSPA8	0
KLF6	UBA52	0
FOS	SAT1	0
KLF2	HLA-DPB1	0
NFKBIA	GZMB	0
FOSB	EEF1A1	0
CREM	NEAT1	0
